stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782852451.218215,trajectory,0.152303,1.000000,0.000000,5,-0.015531540,-0.014507001,0.001024539,-0.003524780,0.019755425,0.023280206,15.000000,1.500000,0.042360711,0.034393311,0.050288398,0.092649109,q_final,,,1.000000
1782852451.218215,trajectory,0.152303,1.000000,0.000000,6,-0.013998032,-0.013534419,0.000463613,-0.017623901,0.008939504,0.026563406,12.000000,1.000000,-0.016680121,-0.001068115,0.032126763,0.015446642,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,1,-0.012080193,-0.012362598,-0.000282406,0.093322754,-0.011882454,-0.105205207,35.000000,5.000000,0.023240289,0.104539871,-0.535910234,-0.512669945,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,2,-0.008245468,-0.015136883,-0.006891415,0.030822754,0.007043576,-0.023779178,55.000000,4.800000,0.682135893,0.189514160,-0.493167877,0.188968016,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,3,-0.058484077,-0.056870333,0.001613745,0.141662598,0.021958799,-0.119703799,40.000000,4.830000,-0.177615949,-0.322957993,-0.513619552,-0.691235500,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,4,0.020517349,0.021348858,0.000831509,-0.077209473,0.007997969,0.085207441,30.000000,2.500000,-0.048044652,-0.014785767,0.237963880,0.189919228,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,5,-0.015531540,-0.014252611,0.001278929,-0.003524780,0.022825483,0.026350263,15.000000,1.500000,0.031026036,0.034393311,0.058709326,0.089735362,q_final,,,1.000000
1782852451.230232,trajectory,0.164261,1.000000,0.000000,6,-0.013998032,-0.013419305,0.000578727,0.000503540,0.010328732,0.009825192,12.000000,1.000000,0.007144622,0.020721436,0.016769911,0.023914533,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,1,-0.012463570,-0.012525023,-0.000061453,-0.187320709,-0.013694053,0.173626656,35.000000,5.000000,-0.457636561,0.012191772,0.865982429,0.408345869,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,2,-0.008245468,-0.015040603,-0.006795134,0.064392090,0.008117440,-0.056274650,55.000000,4.800000,0.656611109,0.171203613,-0.643850716,0.012760393,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,3,-0.058484077,-0.056570172,0.001913905,0.141662598,0.025306638,-0.116355959,40.000000,4.830000,-0.288373945,-0.322957993,-0.485443064,-0.773817010,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,4,0.020517349,0.021458185,0.000940836,-0.077209473,0.009217339,0.086426812,30.000000,2.500000,-0.030436208,-0.014785767,0.244292096,0.213855888,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,5,-0.015531540,-0.013940604,0.001590936,-0.008560181,0.026305457,0.034865638,15.000000,1.500000,0.021601763,0.044219971,0.076162500,0.097764263,q_final,,,1.000000
1782852451.242977,trajectory,0.176971,1.000000,0.000000,6,-0.013998032,-0.013278119,0.000719913,0.020645142,0.011903451,-0.008741690,12.000000,1.000000,0.012504055,-0.019012451,-0.000102738,0.012401317,q_final,,,1.000000
1782852451.253718,trajectory,0.187706,1.000000,0.000000,1,-0.012846947,-0.012680633,0.000166313,0.098693848,-0.015312417,-0.114006265,35.000000,5.000000,0.639104828,0.066146851,-0.564210357,0.074894471,q_final,,,1.000000
1782852451.253718,trajectory,0.187706,1.000000,0.000000,2,-0.008628845,-0.014948361,-0.006319516,0.045471191,0.009076760,-0.036394432,55.000000,4.800000,0.705952340,0.281074524,-0.522266642,0.183685698,q_final,,,1.000000
